date,Power_kW,RF_pred
2019-01-25 19:00:00,153.855,172.9678310234644
2019-01-25 20:00:00,127.88,127.32574678175344
2019-01-25 21:00:00,116.56,110.98614689315016
2019-01-25 22:00:00,102.921,109.94367899947127
2019-01-25 23:00:00,105.582,100.85487640586524
2019-01-26 00:00:00,103.404,104.3435854376404
2019-01-26 01:00:00,102.388,103.82418209884476
2019-01-26 02:00:00,104.47,103.29635790352424
2019-01-26 03:00:00,101.269,104.227086273808
2019-01-26 04:00:00,98.965,100.33020403380564
2019-01-26 05:00:00,100.84,98.25420473745623
2019-01-26 06:00:00,98.417,100.48415429803661
2019-01-26 07:00:00,112.267,107.6653895033469
2019-01-26 08:00:00,112.861,127.74389183224014
2019-01-26 09:00:00,113.831,120.14286708521662
2019-01-26 10:00:00,114.429,118.1274651029617
2019-01-26 11:00:00,111.125,121.21485344200981
2019-01-26 12:00:00,110.956,117.37590716535799
2019-01-26 13:00:00,117.342,119.21384343011988
2019-01-26 14:00:00,115.211,117.26750164205251
2019-01-26 15:00:00,122.249,111.20420947475078
2019-01-26 16:00:00,119.175,118.08789523470615
2019-01-26 17:00:00,120.562,117.23021410016634
2019-01-26 18:00:00,120.535,117.67013498993805
2019-01-26 19:00:00,114.149,117.38041522111746
2019-01-26 20:00:00,114.287,112.22328307425065
2019-01-26 21:00:00,105.796,103.9241934337761
2019-01-26 22:00:00,100.249,103.06452124801746
2019-01-26 23:00:00,98.44,99.6102027990971
2019-01-27 00:00:00,104.416,98.57635228368075
2019-01-27 01:00:00,100.529,103.50222941445419
2019-01-27 02:00:00,97.666,100.63642381707704
2019-01-27 03:00:00,98.712,97.03682333937519
2019-01-27 04:00:00,101.154,98.49849353654464
2019-01-27 05:00:00,97.815,100.57813578185979
2019-01-27 06:00:00,97.708,97.59257256396113
2019-01-27 07:00:00,100.111,96.7318284486733
2019-01-27 08:00:00,96.922,121.7412864087585
2019-01-27 09:00:00,101.058,97.13129589232305
2019-01-27 10:00:00,103.347,101.99312445019137
2019-01-27 11:00:00,103.665,103.34823548225955
2019-01-27 12:00:00,101.361,106.72524415217953
2019-01-27 13:00:00,101.514,99.2627311282297
2019-01-27 14:00:00,107.847,99.54139683836257
2019-01-27 15:00:00,104.846,107.9014994639721
2019-01-27 16:00:00,105.892,106.08519933453867
2019-01-27 17:00:00,109.837,105.99549557294293
2019-01-27 18:00:00,110.04,109.14085976337705
2019-01-27 19:00:00,105.022,109.50978848833319
2019-01-27 20:00:00,105.102,103.51017140848509
2019-01-27 21:00:00,105.313,102.09280643737831
2019-01-27 22:00:00,100.671,104.30307648467269
2019-01-27 23:00:00,100.062,100.44926745845768
2019-01-28 00:00:00,100.445,99.94965385370865
2019-01-28 01:00:00,98.172,100.61125614450086
2019-01-28 02:00:00,97.01,97.07177885024008
2019-01-28 03:00:00,99.28,97.13744814192597
2019-01-28 04:00:00,105.11,99.23448814856691
2019-01-28 05:00:00,98.095,104.90950990933408
2019-01-28 06:00:00,101.959,104.66353656483646
2019-01-28 07:00:00,154.978,141.62591354454926
2019-01-28 08:00:00,202.335,211.4357264818226
2019-01-28 09:00:00,232.193,254.16481195021188
2019-01-28 10:00:00,275.283,263.5381244507777
2019-01-28 11:00:00,359.291,286.9300775918717
2019-01-28 12:00:00,292.215,372.6490012298327
2019-01-28 13:00:00,304.873,295.4775675367149
2019-01-28 14:00:00,307.226,316.2367407211777
2019-01-28 15:00:00,298.69,314.34633749376496
2019-01-28 16:00:00,282.482,295.2097328198304
2019-01-28 17:00:00,256.971,257.00674572689496
2019-01-28 18:00:00,229.847,222.0796553735634
2019-01-28 19:00:00,171.871,185.1030363785975
2019-01-28 20:00:00,140.557,142.95345737375536
2019-01-28 21:00:00,121.915,116.80388439138324
2019-01-28 22:00:00,109.748,108.71234986875315
2019-01-28 23:00:00,106.743,108.62566430071763
2019-01-29 00:00:00,109.208,105.87641078661447
2019-01-29 01:00:00,106.022,107.62861423347665
2019-01-29 02:00:00,104.861,104.78507979893105
2019-01-29 03:00:00,106.494,104.4705521560013
2019-01-29 04:00:00,103.742,104.9739140770562
2019-01-29 05:00:00,105.57,105.54382968297428
2019-01-29 06:00:00,115.717,108.68249600957772
2019-01-29 07:00:00,146.046,176.17034633151133
2019-01-29 08:00:00,192.801,227.64533887661327
2019-01-29 09:00:00,223.288,240.83142878059897
2019-01-29 10:00:00,253.813,257.7599666049611
2019-01-29 11:00:00,333.431,269.4168318566455
2019-01-29 12:00:00,304.773,337.9066071234785
2019-01-29 13:00:00,277.641,312.20354468911273
2019-01-29 14:00:00,317.032,279.825175646799
2019-01-29 15:00:00,293.986,327.47637841799565
2019-01-29 16:00:00,288.861,280.27077083522005
2019-01-29 17:00:00,273.6,260.3830650597226
2019-01-29 18:00:00,235.493,226.5663991496079
2019-01-29 19:00:00,168.352,185.70785485608783
2019-01-29 20:00:00,151.647,136.01179101357863
2019-01-29 21:00:00,120.428,117.15035530561822
2019-01-29 22:00:00,112.551,108.3752304002876
2019-01-29 23:00:00,111.845,109.22207930250866
2019-01-30 00:00:00,110.366,109.2139643949439
2019-01-30 01:00:00,112.823,106.8118916064527
2019-01-30 02:00:00,107.586,109.12982180299612
2019-01-30 03:00:00,107.372,107.01411634363458
2019-01-30 04:00:00,107.115,105.3958397016426
2019-01-30 05:00:00,108.541,106.40386584152137
2019-01-30 06:00:00,112.708,109.4448612627627
2019-01-30 07:00:00,154.917,194.2775721656857
2019-01-30 08:00:00,197.053,220.570390612337
2019-01-30 09:00:00,222.648,255.71617642308286
2019-01-30 10:00:00,255.879,254.2441211270065
2019-01-30 11:00:00,352.337,268.2464944875918
2019-01-30 12:00:00,303.964,353.1939431210545
2019-01-30 13:00:00,299.322,309.3905295036163
2019-01-30 14:00:00,313.762,312.8562676489802
2019-01-30 15:00:00,287.968,320.84383299991157
2019-01-30 16:00:00,280.73,276.986193458269
2019-01-30 17:00:00,250.485,255.186757953086
2019-01-30 18:00:00,225.105,211.32975414766645
2019-01-30 19:00:00,174.789,186.46410000825912
2019-01-30 20:00:00,146.939,142.71990615485322
2019-01-30 21:00:00,117.925,118.21485000804138
2019-01-30 22:00:00,106.728,109.68323601125024
2019-01-30 23:00:00,102.756,104.8509068828035
2019-01-31 00:00:00,103.88,104.6892729621804
2019-01-31 01:00:00,99.598,103.72864284352843
2019-01-31 02:00:00,100.767,99.69317122054231
2019-01-31 03:00:00,103.197,102.04423558130065
2019-01-31 04:00:00,98.908,103.12614770579994
2019-01-31 05:00:00,99.199,101.94596015059466
2019-01-31 06:00:00,112.347,105.98457923690837
2019-01-31 07:00:00,146.288,192.4056322525779
2019-01-31 08:00:00,194.457,203.17488239238958
2019-01-31 09:00:00,228.854,254.95191471837853
2019-01-31 10:00:00,255.373,264.7219710065534
2019-01-31 11:00:00,327.869,270.8600243649479
2019-01-31 12:00:00,290.456,321.87054251074403
2019-01-31 13:00:00,270.948,288.3393621284371
2019-01-31 14:00:00,296.57,275.3177202080075
2019-01-31 15:00:00,292.606,312.13698258171684
2019-01-31 16:00:00,277.365,274.53197906789654
2019-01-31 17:00:00,262.997,250.28647363737414
2019-01-31 18:00:00,223.982,220.1758043588174
2019-01-31 19:00:00,171.99,185.06976818896908
2019-01-31 20:00:00,148.799,141.07853722544894
2019-01-31 21:00:00,122.977,118.02545896372925
2019-01-31 22:00:00,112.167,109.38394003868694
2019-01-31 23:00:00,107.123,106.9189546804329
2019-02-01 00:00:00,88.493,104.51679460173163
2019-02-01 01:00:00,91.164,89.51027345704816
2019-02-01 02:00:00,88.056,92.92764081324924
2019-02-01 03:00:00,88.117,89.30678231301792
2019-02-01 04:00:00,89.758,89.54393751418021
2019-02-01 05:00:00,89.094,92.62381840721888
2019-02-01 06:00:00,90.942,91.38139361161289
2019-02-01 07:00:00,132.975,138.11269352259757
2019-02-01 08:00:00,162.269,177.72906490328526
2019-02-01 09:00:00,173.133,229.52162676545166
2019-02-01 10:00:00,199.885,240.7000815795987
2019-02-01 11:00:00,212.8,193.63659364978287
2019-02-01 12:00:00,214.253,195.1108949822272
2019-02-01 13:00:00,209.047,199.0891564357375
2019-02-01 14:00:00,216.652,192.83739111717583
2019-02-01 15:00:00,223.33,225.44544421820848
2019-02-01 16:00:00,215.602,226.03643667418544
2019-02-01 17:00:00,206.548,219.77766681886467
2019-02-01 18:00:00,179.864,174.98980686318498
2019-02-01 19:00:00,140.369,151.1779059245706
2019-02-01 20:00:00,128.528,125.56135152365827
2019-02-01 21:00:00,113.099,112.20563823402577
2019-02-01 22:00:00,100.499,107.4150566283505
2019-02-01 23:00:00,101.315,100.78658246179853
2019-02-02 00:00:00,103.573,100.46848670233689
2019-02-02 01:00:00,103.293,104.28552549528553
2019-02-02 02:00:00,106.517,123.32457894918281
2019-02-02 03:00:00,102.147,104.75239143933595
2019-02-02 04:00:00,107.905,100.62553631983428
2019-02-02 05:00:00,101.365,105.95130246420746
2019-02-02 06:00:00,100.019,100.40481492752131
2019-02-02 07:00:00,117.894,124.45087479444632
2019-02-02 08:00:00,111.972,161.88131237925495
2019-02-02 09:00:00,113.264,118.69787044773584
2019-02-02 10:00:00,113.095,116.77883660441577
2019-02-02 11:00:00,111.036,117.0684124269006
2019-02-02 12:00:00,119.163,110.77255021765399
2019-02-02 13:00:00,118.557,126.04104473807637
2019-02-02 14:00:00,118.837,134.88683231222998
2019-02-02 15:00:00,124.748,119.99286663696635
2019-02-02 16:00:00,123.571,122.79268301790034
2019-02-02 17:00:00,127.842,129.6234106896424
2019-02-02 18:00:00,122.74,123.72761199301222
2019-02-02 19:00:00,126.236,118.78496847987245
2019-02-02 20:00:00,124.595,119.91635241425871
2019-02-02 21:00:00,108.131,110.79201144058963
2019-02-02 22:00:00,110.711,104.73245906937667
2019-02-02 23:00:00,106.199,107.95141866877736
2019-02-03 00:00:00,115.77,113.92252185115086
2019-02-03 01:00:00,111.747,114.72213265825174
2019-02-03 02:00:00,114.983,109.05912260008641
2019-02-03 03:00:00,108.491,113.45583590668335
2019-02-03 04:00:00,112.485,109.09826041818313
2019-02-03 05:00:00,108.342,110.95732427259702
2019-02-03 06:00:00,108.317,108.73160707089905
2019-02-03 07:00:00,119.819,112.83409375431846
2019-02-03 08:00:00,123.214,154.87549794576915
2019-02-03 09:00:00,126.582,143.6408880869154
2019-02-03 10:00:00,124.982,140.33496422238358
2019-02-03 11:00:00,125.314,131.2553371026884
2019-02-03 12:00:00,127.316,122.77654251443597
2019-02-03 13:00:00,125.128,123.164445964234
2019-02-03 14:00:00,128.033,121.85808192505749
2019-02-03 15:00:00,131.543,124.21651748359852
2019-02-03 16:00:00,128.487,125.14116888183312
2019-02-03 17:00:00,126.734,125.32415736840895
2019-02-03 18:00:00,130.692,122.92710595914815
2019-02-03 19:00:00,119.303,121.97792191170198
2019-02-03 20:00:00,115.564,115.52813734334991
2019-02-03 21:00:00,106.669,104.83720199578472
2019-02-03 22:00:00,103.076,106.30011243102862
2019-02-03 23:00:00,102.036,100.30058885503693
2019-02-04 00:00:00,111.903,102.80707143549495
2019-02-04 01:00:00,108.291,109.37415635525254
2019-02-04 02:00:00,108.673,105.35499617590749
2019-02-04 03:00:00,110.6,106.43376500400804
2019-02-04 04:00:00,107.589,108.12972847846875
2019-02-04 05:00:00,113.85,107.3204263333067
2019-02-04 06:00:00,117.297,114.69659829352271
2019-02-04 07:00:00,144.153,199.38624754553155
2019-02-04 08:00:00,194.142,194.6893963153984
2019-02-04 09:00:00,235.141,242.7680291363937
2019-02-04 10:00:00,388.962,273.82768945431604
2019-02-04 11:00:00,329.262,356.5384129717832
2019-02-04 12:00:00,338.15,325.6944106772815
2019-02-04 13:00:00,315.413,344.79730080412696
2019-02-04 14:00:00,337.57,323.69722584158035
2019-02-04 15:00:00,374.08,348.295472527226
2019-02-04 16:00:00,363.304,336.5818480884815
2019-02-04 17:00:00,326.718,322.8848073365966
2019-02-04 18:00:00,272.271,268.2766504046711
2019-02-04 19:00:00,205.54,182.85598212139624
2019-02-04 20:00:00,150.847,157.81963006128012
2019-02-04 21:00:00,134.771,120.21233509449121
2019-02-04 22:00:00,118.539,113.85424192147444
2019-02-04 23:00:00,112.819,111.17873538150094
2019-02-05 00:00:00,109.003,109.33822205574812
2019-02-05 01:00:00,104.838,106.76447288052495
2019-02-05 02:00:00,104.541,104.27430799558883
2019-02-05 03:00:00,108.303,104.5564068033659
2019-02-05 04:00:00,103.99,106.13160283675138
2019-02-05 05:00:00,104.685,104.34773097110225
2019-02-05 06:00:00,123.474,109.67195248348654
2019-02-05 07:00:00,151.687,192.36909147768935
2019-02-05 08:00:00,185.435,193.82541326370276
2019-02-05 09:00:00,238.832,225.84176075208495
2019-02-05 10:00:00,379.451,275.5963218597312
2019-02-05 11:00:00,335.841,362.40210102749495
2019-02-05 12:00:00,339.626,336.19113911108764
2019-02-05 13:00:00,341.425,346.1679647184457
2019-02-05 14:00:00,372.435,350.0258187177018
2019-02-05 15:00:00,385.38,382.37974555210496
2019-02-05 16:00:00,410.125,387.99101661084717
2019-02-05 17:00:00,357.057,363.7809058670289
2019-02-05 18:00:00,329.771,302.49001974079084
2019-02-05 19:00:00,208.468,194.39309290408593
2019-02-05 20:00:00,161.326,155.94042390422422
2019-02-05 21:00:00,138.011,123.3543802369436
2019-02-05 22:00:00,109.796,114.62092728368849
2019-02-05 23:00:00,104.613,108.9213518110423
2019-02-06 20:00:00,114.969,103.0362047263597
2019-02-06 21:00:00,111.953,102.0755738789408
2019-02-06 22:00:00,112.096,107.00902584167373
2019-02-06 23:00:00,109.683,107.28551782826871
2019-02-07 00:00:00,114.132,108.63818862724571
2019-02-07 01:00:00,109.446,111.36953785741474
2019-02-07 02:00:00,109.216,108.317454254766
2019-02-07 03:00:00,107.518,108.13929352669467
2019-02-07 04:00:00,110.086,105.8282200113662
2019-02-07 05:00:00,107.667,110.44415474169026
2019-02-07 06:00:00,119.138,110.08323254942422
2019-02-07 07:00:00,292.154,178.0621666832532
2019-02-07 08:00:00,352.053,281.6662093649188
2019-02-07 09:00:00,378.032,324.34831788617083
2019-02-07 10:00:00,429.905,355.5964981168033
2019-02-07 11:00:00,403.926,431.504353936201
2019-02-07 12:00:00,425.607,417.336684922329
2019-02-07 13:00:00,400.629,424.09015258322404
2019-02-07 14:00:00,403.98,412.76485528366686
2019-02-07 15:00:00,376.408,417.07037128353863
2019-02-07 16:00:00,394.45,369.9186708139171
2019-02-07 17:00:00,382.739,352.203786212021
2019-02-07 18:00:00,355.398,317.3556430945535
2019-02-07 19:00:00,191.782,189.27283582336636
2019-02-07 20:00:00,146.062,155.43972417746164
2019-02-07 21:00:00,111.588,117.90085451473577
2019-02-07 22:00:00,109.001,105.88409356026554
2019-02-07 23:00:00,107.629,107.127777104484
2019-02-08 00:00:00,106.643,105.92832994827296
2019-02-08 01:00:00,106.502,104.77131582861095
2019-02-08 02:00:00,102.174,105.09938709132288
2019-02-08 03:00:00,99.678,101.19074133055419
2019-02-08 04:00:00,105.29,100.81065263258097
2019-02-08 05:00:00,105.812,103.44328099283922
2019-02-08 06:00:00,106.831,107.94350263142563
2019-02-08 07:00:00,355.431,143.14092185034238
2019-02-08 08:00:00,259.547,316.13462641374554
2019-02-08 09:00:00,276.84,275.03000742739937
2019-02-08 10:00:00,307.748,289.0888864474305
2019-02-08 11:00:00,316.591,318.7825185450884
2019-02-08 12:00:00,333.987,329.65956784541726
2019-02-08 13:00:00,345.502,332.5860705483701
2019-02-08 14:00:00,371.251,351.7371444516846
2019-02-08 15:00:00,350.44,375.60997469913906
2019-02-08 16:00:00,343.969,306.034611508672
2019-02-08 17:00:00,309.592,278.7472436928702
2019-02-08 18:00:00,274.248,253.10528294146337
2019-02-08 19:00:00,134.83,181.1236031060863
2019-02-08 20:00:00,104.811,122.53778221056889
2019-02-08 21:00:00,88.286,99.9891878840922
2019-02-08 22:00:00,88.887,88.54484216359424
2019-02-08 23:00:00,88.228,88.9064320183248
2019-02-09 00:00:00,95.718,89.00234301155375
2019-02-09 01:00:00,96.635,96.08821887890795
2019-02-09 02:00:00,94.411,96.99585473992971
2019-02-09 03:00:00,95.339,96.0751557985999
2019-02-09 04:00:00,96.006,96.16329106398572
2019-02-09 05:00:00,94.875,96.26167429059305
2019-02-09 06:00:00,103.611,96.43095990798018
2019-02-09 07:00:00,388.777,115.6384921078413
2019-02-09 08:00:00,330.878,304.48690420900965
2019-02-09 09:00:00,364.24,246.98448845312106
2019-02-09 10:00:00,396.478,300.04305661580946
2019-02-09 11:00:00,482.023,349.8966521716453
2019-02-09 12:00:00,487.244,431.81154198680184
2019-02-09 13:00:00,483.104,444.8936737019049
2019-02-09 14:00:00,488.16,445.1327912162383
2019-02-09 15:00:00,504.957,439.7317684644548
2019-02-09 16:00:00,486.699,444.88267778497124
2019-02-09 17:00:00,485.71,442.9388624129156
2019-02-09 18:00:00,451.337,404.76045944638093
2019-02-09 19:00:00,186.419,192.77232126477054
2019-02-09 20:00:00,131.441,146.50027118587292
2019-02-09 21:00:00,106.482,109.21597889618259
2019-02-09 22:00:00,110.35,103.13107872213291
2019-02-09 23:00:00,107.096,107.8453107812963
2019-02-10 00:00:00,109.035,104.80396155558351
2019-02-10 01:00:00,105.72,106.14776411923405
2019-02-10 02:00:00,110.304,104.32422360475053
2019-02-10 03:00:00,104.366,107.8176558100277
2019-02-10 04:00:00,107.77,103.94714853284665
2019-02-10 05:00:00,114.713,107.40175145866196
2019-02-10 06:00:00,122.74,114.01650557984108
2019-02-10 07:00:00,401.273,138.6008942629971
2019-02-10 08:00:00,334.47,314.6146344458116
2019-02-10 09:00:00,381.877,246.9705255085756
2019-02-10 10:00:00,426.175,303.3943236495623
2019-02-10 11:00:00,432.891,365.36355474082904
2019-02-10 12:00:00,451.103,361.13827241267495
2019-02-10 13:00:00,463.473,406.8941722479243
2019-02-10 14:00:00,476.269,437.9407512348699
2019-02-10 15:00:00,493.239,446.40217057334155
2019-02-10 16:00:00,480.995,437.38249947730486
2019-02-10 17:00:00,457.892,442.3105305000506
2019-02-10 18:00:00,413.575,336.12785054994225
2019-02-10 19:00:00,231.165,191.64138212048482
2019-02-10 20:00:00,142.619,179.38616495347975
2019-02-10 21:00:00,119.612,116.22480940525607
2019-02-10 22:00:00,114.747,109.71852945198727
2019-02-10 23:00:00,115.989,110.68210187677569
2019-02-11 00:00:00,105.452,113.95717714916601
2019-02-11 01:00:00,101.065,116.87967617051793
2019-02-11 02:00:00,102.668,101.901981768431
2019-02-11 03:00:00,106.521,114.10520796185443
2019-02-11 04:00:00,104.633,104.48630372337128
2019-02-11 05:00:00,106.242,106.66984334588209
2019-02-11 06:00:00,115.174,110.04191190205972
2019-02-11 07:00:00,116.721,169.2959081904194
2019-02-11 08:00:00,121.849,169.18345117052849
2019-02-11 09:00:00,136.111,141.99464535354034
2019-02-11 10:00:00,148.734,195.90021537222626
2019-02-11 11:00:00,138.011,153.20972125946628
2019-02-11 12:00:00,140.589,141.68223746267728
2019-02-11 13:00:00,127.986,142.44179459968095
2019-02-11 14:00:00,121.755,129.4516803242719
2019-02-11 15:00:00,122.651,118.77356311247546
2019-02-11 16:00:00,118.089,121.49156027898181
2019-02-11 17:00:00,125.692,115.8523906356543
2019-02-11 18:00:00,121.296,124.659824463407
2019-02-11 19:00:00,118.314,115.83801170848855
2019-02-11 20:00:00,109.509,116.37846167769702
2019-02-11 21:00:00,107.107,103.56964253617069
2019-02-11 22:00:00,109.394,103.97854326312857
2019-02-11 23:00:00,107.839,107.91186894777204
2019-02-12 00:00:00,97.678,107.89472407403538
2019-02-12 01:00:00,99.072,96.28336281588744
2019-02-12 02:00:00,101.456,100.02228018825262
2019-02-12 03:00:00,98.884,108.32708686254301
2019-02-12 04:00:00,99.08,100.36803748705891
2019-02-12 05:00:00,103.551,100.59331215806895
2019-02-12 06:00:00,136.917,110.05915331887036
2019-02-12 07:00:00,173.805,183.62061907326242
2019-02-12 08:00:00,214.321,204.54777441439595
2019-02-12 09:00:00,359.979,270.3550391272278
2019-02-12 10:00:00,313.389,380.10649867605053
2019-02-12 11:00:00,320.299,323.4742537728445
2019-02-12 12:00:00,336.335,326.4322955307761
2019-02-12 13:00:00,321.505,333.8957368219359
2019-02-12 14:00:00,333.342,329.54814972164115
2019-02-12 15:00:00,324.855,347.5142994041703
2019-02-12 16:00:00,297.614,323.8741822599397
2019-02-12 17:00:00,262.575,271.6684864080317
2019-02-12 18:00:00,232.837,220.42176851811797
2019-02-12 19:00:00,169.674,181.3621380150268
2019-02-12 20:00:00,138.979,142.20848790998946
2019-02-12 21:00:00,117.318,116.35163178280867
2019-02-12 22:00:00,115.42,109.51758671620274
2019-02-12 23:00:00,111.631,110.93824307628725
2019-02-13 00:00:00,111.006,109.7985986137459
2019-02-13 01:00:00,108.215,108.62681865620226
2019-02-13 02:00:00,108.265,106.9456429504049
2019-02-13 03:00:00,110.914,106.8409275792744
2019-02-13 04:00:00,107.119,107.9507192220897
2019-02-13 05:00:00,108.069,106.43774789259915
2019-02-13 06:00:00,113.858,109.73396944091927
2019-02-13 07:00:00,160.452,173.54362777525864
2019-02-13 08:00:00,205.505,196.08692129194299
2019-02-13 09:00:00,244.011,242.39368172009844
2019-02-13 10:00:00,249.121,277.87435666705375
2019-02-13 11:00:00,336.624,254.97880676202442
2019-02-13 12:00:00,292.503,334.27934083368046
2019-02-13 13:00:00,281.482,293.24663132545464
2019-02-13 14:00:00,289.317,287.46561837761374
2019-02-13 15:00:00,279.266,297.236241680772
2019-02-13 16:00:00,251.704,271.43682468261085
2019-02-13 17:00:00,243.072,245.60398760893116
2019-02-13 18:00:00,212.029,205.2683219413032
2019-02-13 19:00:00,167.942,174.80501980734775
2019-02-13 20:00:00,144.149,135.59049746046045
2019-02-13 21:00:00,119.148,118.54770033088313
2019-02-13 22:00:00,113.693,111.32774582148251
2019-02-13 23:00:00,109.576,112.16510660204891
2019-02-14 00:00:00,109.239,108.25342168852076
2019-02-14 01:00:00,106.643,108.14845663853787
2019-02-14 02:00:00,107.682,104.96616461992296
2019-02-14 03:00:00,108.729,105.99155858924081
2019-02-14 04:00:00,107.579,107.59700736332759
2019-02-14 05:00:00,110.481,107.20272572779851
2019-02-14 06:00:00,109.392,112.43089909725346
2019-02-14 07:00:00,159.689,152.44466599425334
2019-02-14 08:00:00,207.828,228.1297016538307
2019-02-14 09:00:00,230.939,248.12117178758933
2019-02-14 10:00:00,260.494,261.4358844773594
2019-02-14 11:00:00,341.278,272.93283841383624
2019-02-14 12:00:00,274.221,343.316183902084
2019-02-14 13:00:00,279.979,268.13909515358466
2019-02-14 14:00:00,296.148,291.10570932467965
2019-02-14 15:00:00,279.224,307.9165357117397
2019-02-14 16:00:00,251.616,266.3378921742983
2019-02-14 17:00:00,233.419,244.5242057484606
2019-02-14 18:00:00,208.081,203.28566855624732
2019-02-14 19:00:00,161.012,173.46924081780645
2019-02-14 20:00:00,132.216,133.8084019997811
2019-02-14 21:00:00,118.937,112.14900062283476
2019-02-14 22:00:00,107.943,110.80712718022167
2019-02-14 23:00:00,107.13,106.62311357069608
2019-02-15 00:00:00,111.512,104.9989830592641
2019-02-15 01:00:00,108.273,110.21115060429962
2019-02-15 02:00:00,110.707,105.01180492988938
2019-02-15 03:00:00,109.162,107.78055811201524
2019-02-15 04:00:00,106.858,107.55536552051342
2019-02-15 05:00:00,109.127,106.13602563383886
2019-02-15 06:00:00,114.291,110.1491358633021
2019-02-15 07:00:00,151.053,163.778044599715
2019-02-15 08:00:00,199.05,190.8314754994703
2019-02-15 09:00:00,233.592,236.34049771389357
2019-02-15 10:00:00,247.457,264.9683069037192
2019-02-15 11:00:00,335.279,250.0776856991228
2019-02-15 12:00:00,272.171,330.53614731491126
2019-02-15 13:00:00,281.52,255.86531096550206
2019-02-15 14:00:00,280.834,287.00254687131064
2019-02-15 15:00:00,268.728,287.283299294999
2019-02-15 16:00:00,254.852,259.65888009011525
2019-02-15 17:00:00,236.915,235.9966681722245
2019-02-15 18:00:00,209.645,201.9639147444427
2019-02-15 19:00:00,156.281,173.10430111081735
2019-02-15 20:00:00,138.207,130.07799036221112
2019-02-15 21:00:00,114.245,114.27058315900881
2019-02-15 22:00:00,103.811,109.46044578545167
2019-02-15 23:00:00,103.42,102.34003740355432
2019-02-16 00:00:00,107.149,103.91363318810004
2019-02-16 01:00:00,102.327,104.3169744314967
2019-02-16 02:00:00,102.239,101.93892376095111
2019-02-16 03:00:00,106.333,101.73326818404831
2019-02-16 04:00:00,100.407,105.1933519607585
2019-02-16 05:00:00,100.698,101.13910433738073
2019-02-16 06:00:00,101.775,101.08032370631346
2019-02-16 07:00:00,120.125,114.55690974877008
2019-02-16 08:00:00,122.95,154.13391774899662
2019-02-16 09:00:00,125.519,145.3885542427572
2019-02-16 10:00:00,129.785,138.0725106955149
2019-02-16 11:00:00,126.186,131.57930633234625
2019-02-16 12:00:00,126.565,122.72044904468503
2019-02-16 13:00:00,126.132,123.928098743887
2019-02-16 14:00:00,123.169,126.09535700048575
2019-02-16 15:00:00,130.617,134.15790965299627
2019-02-16 16:00:00,135.704,125.11312747440157
2019-02-16 17:00:00,133.561,126.53377961161227
2019-02-16 18:00:00,129.958,124.60887908761578
2019-02-16 19:00:00,127.83,120.81471355266078
2019-02-16 20:00:00,127.228,120.53537730720764
2019-02-16 21:00:00,105.562,108.19856997132086
2019-02-16 22:00:00,102.971,103.35421959539293
2019-02-16 23:00:00,106.571,100.01833373339944
2019-02-17 00:00:00,103.431,104.87970980673565
2019-02-17 01:00:00,101.434,103.68290710009478
2019-02-17 02:00:00,103.109,98.76448591174197
2019-02-17 03:00:00,100.694,103.11878055134297
2019-02-17 04:00:00,99.828,101.30159983281108
2019-02-17 05:00:00,99.272,99.95402252236526
2019-02-17 06:00:00,104.071,97.48809580882164
2019-02-17 07:00:00,101.15,107.75057609884499
2019-02-17 08:00:00,100.161,105.51232512586928
2019-02-17 09:00:00,108.008,120.68108898858178
2019-02-17 10:00:00,103.55,113.34187091923071
2019-02-17 11:00:00,104.294,105.40604607472355
2019-02-17 12:00:00,104.784,110.14449684696477
2019-02-17 13:00:00,109.561,103.59837934533796
2019-02-17 14:00:00,104.133,118.55230902198541
2019-02-17 15:00:00,108.349,105.37608503731867
2019-02-17 16:00:00,112.681,107.49169526903444
2019-02-17 17:00:00,112.29,110.6845748947933
2019-02-17 18:00:00,111.531,111.09212280485508
2019-02-17 19:00:00,112.282,109.23985035163237
2019-02-17 20:00:00,104.777,111.21196450066007
2019-02-17 21:00:00,104.987,101.92537434012705
2019-02-17 22:00:00,108.043,103.52304621875079
2019-02-17 23:00:00,104.52,106.42427475012676
2019-02-18 00:00:00,103.044,104.98884149743098
2019-02-18 01:00:00,101.269,101.22743756450564
2019-02-18 02:00:00,103.128,102.52747851106871
2019-02-18 03:00:00,101.008,102.43795269037015
2019-02-18 04:00:00,100.023,107.34267594076606
2019-02-18 05:00:00,101.189,104.07624240697878
2019-02-18 06:00:00,109.242,107.40897663337347
2019-02-18 07:00:00,151.516,162.45379767733002
2019-02-18 08:00:00,192.893,214.9267056358106
2019-02-18 09:00:00,235.555,235.83705368987506
2019-02-18 10:00:00,271.799,273.6420963478454
2019-02-18 11:00:00,378.553,287.4933401653037
2019-02-18 12:00:00,313.659,353.5360666814028
2019-02-18 13:00:00,321.31,319.9473523679519
2019-02-18 14:00:00,324.526,328.6896619111619
2019-02-18 15:00:00,320.356,324.710331352912
2019-02-18 16:00:00,289.283,300.9218879621686
2019-02-18 17:00:00,274.662,260.0818029260057
2019-02-18 18:00:00,235.98,226.5663991496079
2019-02-18 19:00:00,187.324,184.77627776617157
2019-02-18 20:00:00,143.221,148.98202936245332
2019-02-18 21:00:00,127.021,119.12059670530135
2019-02-18 22:00:00,126.466,113.58530551125115
