date,Power_kW,NN_pred
2019-01-25 18:00:00,210.473,182.58793790553196
2019-01-25 19:00:00,153.855,178.2307579778315
2019-01-25 20:00:00,127.88,125.65656665184878
2019-01-25 21:00:00,116.56,112.23767837414186
2019-01-25 22:00:00,102.921,107.01456205202093
2019-01-25 23:00:00,105.582,99.91793571535761
2019-01-26 00:00:00,103.404,98.45425863406817
2019-01-26 01:00:00,102.388,99.352562310218
2019-01-26 02:00:00,104.47,101.22423956147416
2019-01-26 03:00:00,101.269,105.19242866887024
2019-01-26 04:00:00,98.965,97.99179036109693
2019-01-26 05:00:00,100.84,93.6693932221703
2019-01-26 06:00:00,98.417,100.9968372328548
2019-01-26 07:00:00,112.267,113.36852031009374
2019-01-26 08:00:00,112.861,125.67381605698965
2019-01-26 09:00:00,113.831,122.88726210204074
2019-01-26 10:00:00,114.429,122.62435838498152
2019-01-26 11:00:00,111.125,121.55237136421688
2019-01-26 12:00:00,110.956,121.49243600779397
2019-01-26 13:00:00,117.342,122.13413534652011
2019-01-26 14:00:00,115.211,126.9363586950369
2019-01-26 15:00:00,122.249,107.72003971130249
2019-01-26 16:00:00,119.175,112.60380391580647
2019-01-26 17:00:00,120.562,112.42850479604562
2019-01-26 18:00:00,120.535,114.29012264785588
2019-01-26 19:00:00,114.149,115.30239274645183
2019-01-26 20:00:00,114.287,102.83206059057453
2019-01-26 21:00:00,105.796,104.07387683931282
2019-01-26 22:00:00,100.249,100.46113332268511
2019-01-26 23:00:00,98.44,98.14525835514233
2019-01-27 00:00:00,104.416,88.10691577413252
2019-01-27 01:00:00,100.529,97.0902133922224
2019-01-27 02:00:00,97.666,96.65416315568083
2019-01-27 03:00:00,98.712,94.44742847878676
2019-01-27 04:00:00,101.154,91.76148988101487
2019-01-27 05:00:00,97.815,97.19886892185879
2019-01-27 06:00:00,97.708,100.48853732858218
2019-01-27 07:00:00,100.111,110.55472054378373
2019-01-27 08:00:00,96.922,105.86971072685351
2019-01-27 09:00:00,101.058,96.99583435985453
2019-01-27 10:00:00,103.347,101.96889754429573
2019-01-27 11:00:00,103.665,105.22993270875865
2019-01-27 12:00:00,101.361,105.93775594056834
2019-01-27 13:00:00,101.514,105.72283378149868
2019-01-27 14:00:00,107.847,108.3148524191504
2019-01-27 15:00:00,104.846,103.11279720245567
2019-01-27 16:00:00,105.892,102.59361454189019
2019-01-27 17:00:00,109.837,104.31144054506608
2019-01-27 18:00:00,110.04,107.68217933554192
2019-01-27 19:00:00,105.022,108.98017884624726
2019-01-27 20:00:00,105.102,97.39604271108355
2019-01-27 21:00:00,105.313,98.64926790861168
2019-01-27 22:00:00,100.671,99.8243464498163
2019-01-27 23:00:00,100.062,98.03885612951547
2019-01-28 00:00:00,100.445,92.20170073322517
2019-01-28 01:00:00,98.172,96.94125365631736
2019-01-28 02:00:00,97.01,100.02762693387767
2019-01-28 03:00:00,99.28,104.66722224394854
2019-01-28 04:00:00,105.11,106.72978127053955
2019-01-28 05:00:00,98.095,113.00271585078826
2019-01-28 06:00:00,101.959,102.32524651563199
2019-01-28 07:00:00,154.978,167.40163675033077
2019-01-28 08:00:00,202.335,214.2019953664472
2019-01-28 09:00:00,232.193,251.16595077173622
2019-01-28 10:00:00,275.283,271.84548949483803
2019-01-28 11:00:00,359.291,305.47880664904284
2019-01-28 12:00:00,292.215,372.14752834633407
2019-01-28 13:00:00,304.873,306.67869415016827
2019-01-28 14:00:00,307.226,310.83215211592545
2019-01-28 15:00:00,298.69,269.13667444329843
2019-01-28 16:00:00,282.482,253.7532660918641
2019-01-28 17:00:00,256.971,230.8336858657898
2019-01-28 18:00:00,229.847,199.505241450667
2019-01-28 19:00:00,171.871,178.9222687272961
2019-01-28 20:00:00,140.557,128.5607291571336
2019-01-28 21:00:00,121.915,117.10528405281248
2019-01-28 22:00:00,109.748,110.43045432291512
2019-01-28 23:00:00,106.743,103.5772201290179
2019-01-29 00:00:00,109.208,97.03683418950213
2019-01-29 01:00:00,106.022,103.25552248589797
2019-01-29 02:00:00,104.861,106.01931619716883
2019-01-29 03:00:00,106.494,110.56027552177088
2019-01-29 04:00:00,103.742,111.50915810661317
2019-01-29 05:00:00,105.57,107.88904377051946
2019-01-29 06:00:00,115.717,107.29661692845815
2019-01-29 07:00:00,146.046,180.99058632156857
2019-01-29 08:00:00,192.801,203.50933311452226
2019-01-29 09:00:00,223.288,239.94968597495838
2019-01-29 10:00:00,253.813,261.51560839994835
2019-01-29 11:00:00,333.431,281.8207011194368
2019-01-29 12:00:00,304.773,348.56794377957
2019-01-29 13:00:00,277.641,314.6359503988665
2019-01-29 14:00:00,317.032,282.5358619771326
2019-01-29 15:00:00,293.986,275.0058368303107
2019-01-29 16:00:00,288.861,245.85304895613146
2019-01-29 17:00:00,273.6,233.23142321408213
2019-01-29 18:00:00,235.493,211.428503087563
2019-01-29 19:00:00,168.352,183.77971659727132
2019-01-29 20:00:00,151.647,128.0699253331664
2019-01-29 21:00:00,120.428,123.47094378988112
2019-01-29 22:00:00,112.551,109.36500408190606
2019-01-29 23:00:00,111.845,106.05469180897381
2019-01-30 00:00:00,110.366,104.71321881892248
2019-01-30 01:00:00,112.823,108.5742047778143
2019-01-30 02:00:00,107.586,114.55005914839344
2019-01-30 03:00:00,107.372,116.04976939118376
2019-01-30 04:00:00,107.115,114.86845599487167
2019-01-30 05:00:00,108.541,110.67447141259218
2019-01-30 06:00:00,112.708,108.10151875531119
2019-01-30 07:00:00,154.917,168.25460815248329
2019-01-30 08:00:00,197.053,208.51893732486198
2019-01-30 09:00:00,222.648,240.42515620815175
2019-01-30 10:00:00,255.879,256.70936708406055
2019-01-30 11:00:00,352.337,280.8167418930957
2019-01-30 12:00:00,303.964,359.63096037730867
2019-01-30 13:00:00,299.322,311.8944159852193
2019-01-30 14:00:00,313.762,299.87525683823156
2019-01-30 15:00:00,287.968,269.44709183755464
2019-01-30 16:00:00,280.73,238.2484651539098
2019-01-30 17:00:00,250.485,223.7046887868457
2019-01-30 18:00:00,225.105,189.0292452811909
2019-01-30 19:00:00,174.789,181.3383226561777
2019-01-30 20:00:00,146.939,131.9531206723574
2019-01-30 21:00:00,117.925,122.59078263683159
2019-01-30 22:00:00,106.728,107.96469549056232
2019-01-30 23:00:00,102.756,102.04098429376872
2019-01-31 00:00:00,103.88,100.15939426421433
2019-01-31 01:00:00,99.598,104.88673826673643
2019-01-31 02:00:00,100.767,104.24337753550067
2019-01-31 03:00:00,103.197,108.72475509547917
2019-01-31 04:00:00,98.908,108.92441108622958
2019-01-31 05:00:00,99.199,100.05357856093387
2019-01-31 06:00:00,112.347,96.10202055332896
2019-01-31 07:00:00,146.288,165.07995156765432
2019-01-31 08:00:00,194.457,199.3359298436894
2019-01-31 09:00:00,228.854,236.44891067924428
2019-01-31 10:00:00,255.373,261.37554398200206
2019-01-31 11:00:00,327.869,278.49811062199035
2019-01-31 12:00:00,290.456,338.3908774348629
2019-01-31 13:00:00,270.948,296.12460173301577
2019-01-31 14:00:00,296.57,271.03434940370835
2019-01-31 15:00:00,292.606,250.7718722784925
2019-01-31 16:00:00,277.365,239.71935876461174
2019-01-31 17:00:00,262.997,217.8229828683114
2019-01-31 18:00:00,223.982,197.10873758592552
2019-01-31 19:00:00,171.99,182.35745964084535
2019-01-31 20:00:00,148.799,132.2800689965027
2019-01-31 21:00:00,122.977,124.03112042272419
2019-01-31 22:00:00,112.167,110.5887035315573
2019-01-31 23:00:00,107.123,105.61354762854307
2019-02-01 00:00:00,88.493,101.47628630495382
2019-02-01 01:00:00,91.164,87.03069741949435
2019-02-01 02:00:00,88.056,93.19631429841415
2019-02-01 03:00:00,88.117,91.0389942809634
2019-02-01 04:00:00,89.758,86.2014215181243
2019-02-01 05:00:00,89.094,85.33442644878923
2019-02-01 06:00:00,90.942,90.05897703734911
2019-02-01 07:00:00,132.975,120.06499817012966
2019-02-01 08:00:00,162.269,170.64872167391218
2019-02-01 09:00:00,173.133,202.43163720996282
2019-02-01 10:00:00,199.885,205.55317388115614
2019-02-01 11:00:00,212.8,222.82086611890747
2019-02-01 12:00:00,214.253,227.0618239130112
2019-02-01 13:00:00,209.047,220.70520342017033
2019-02-01 14:00:00,216.652,208.6804335223825
2019-02-01 15:00:00,223.33,175.1925629107424
2019-02-01 16:00:00,215.602,180.21027549715214
2019-02-01 17:00:00,206.548,181.72998701307986
2019-02-01 18:00:00,179.864,178.7740576096812
2019-02-01 19:00:00,140.369,156.90969050844456
2019-02-01 20:00:00,128.528,117.57194222966507
2019-02-01 21:00:00,113.099,112.1906184546918
2019-02-01 22:00:00,100.499,104.635331039657
2019-02-01 23:00:00,101.315,98.60723632881165
2019-02-02 00:00:00,103.573,93.14460318020828
2019-02-02 01:00:00,103.293,98.43164367323902
2019-02-02 02:00:00,106.517,101.52420451979522
2019-02-02 03:00:00,102.147,106.74908002553015
2019-02-02 04:00:00,107.905,97.44669488616877
2019-02-02 05:00:00,101.365,100.7701961866102
2019-02-02 06:00:00,100.019,102.2993974669786
2019-02-02 07:00:00,117.894,114.72945835140288
2019-02-02 08:00:00,111.972,133.97719027078958
2019-02-02 09:00:00,113.264,119.38304822125475
2019-02-02 10:00:00,113.095,114.45819112922482
2019-02-02 11:00:00,111.036,114.9301381829197
2019-02-02 12:00:00,119.163,113.84831443256225
2019-02-02 13:00:00,118.557,123.03170123678925
2019-02-02 14:00:00,118.837,123.28022010078203
2019-02-02 15:00:00,124.748,109.34906590825241
2019-02-02 16:00:00,123.571,113.81791257575239
2019-02-02 17:00:00,127.842,114.33193390250021
2019-02-02 18:00:00,122.74,117.85888477020426
2019-02-02 19:00:00,126.236,116.142166741863
2019-02-02 20:00:00,124.595,109.32795808799686
2019-02-02 21:00:00,108.131,109.58561709059042
2019-02-02 22:00:00,110.711,101.45776793185075
2019-02-02 23:00:00,106.199,104.13127293816119
2019-02-03 00:00:00,115.77,94.83115096832489
2019-02-03 01:00:00,111.747,107.36071951447123
2019-02-03 02:00:00,114.983,106.73683653768752
2019-02-03 03:00:00,108.491,112.4295012816951
2019-02-03 04:00:00,112.485,101.05709032304874
2019-02-03 05:00:00,108.342,106.90865401677405
2019-02-03 06:00:00,108.317,110.26849533247598
2019-02-03 07:00:00,119.819,119.57531943367368
2019-02-03 08:00:00,123.214,129.8540210927459
2019-02-03 09:00:00,126.582,123.32796534207594
2019-02-03 10:00:00,124.982,122.49899865311941
2019-02-03 11:00:00,125.314,122.18567961661027
2019-02-03 12:00:00,127.316,124.51361867387789
2019-02-03 13:00:00,125.128,127.54153837106503
2019-02-03 14:00:00,128.033,126.77348925963636
2019-02-03 15:00:00,131.543,114.50446944129665
2019-02-03 16:00:00,128.487,117.65922559484063
2019-02-03 17:00:00,126.734,117.05217156837547
2019-02-03 18:00:00,130.692,117.11799519370955
2019-02-03 19:00:00,119.303,120.48241728065436
2019-02-03 20:00:00,115.564,105.28001998366665
2019-02-03 21:00:00,106.669,104.33382390487957
2019-02-03 22:00:00,103.076,100.14869337753763
2019-02-03 23:00:00,102.036,98.96656374898758
2019-02-04 00:00:00,111.903,97.88002868178938
2019-02-04 01:00:00,108.291,107.96237223956084
2019-02-04 02:00:00,108.673,111.31777165605175
2019-02-04 03:00:00,110.6,116.72590708722122
2019-02-04 04:00:00,107.589,118.82926388355072
2019-02-04 05:00:00,113.85,112.20730809138188
2019-02-04 06:00:00,117.297,112.33772172620176
2019-02-04 07:00:00,144.153,172.86081013329107
2019-02-04 08:00:00,194.142,198.86298085359442
2019-02-04 09:00:00,235.141,238.36552920669826
2019-02-04 10:00:00,388.962,270.67092072904717
2019-02-04 11:00:00,329.262,376.7953567424921
2019-02-04 12:00:00,338.15,346.96786222681504
2019-02-04 13:00:00,315.413,348.8329221464925
2019-02-04 14:00:00,337.57,321.49365213372016
2019-02-04 15:00:00,374.08,297.8310272173798
2019-02-04 16:00:00,363.304,323.6784209201713
2019-02-04 17:00:00,326.718,305.5576593556369
2019-02-04 18:00:00,272.271,263.8799266074035
2019-02-04 19:00:00,205.54,205.2731777551877
2019-02-04 20:00:00,150.847,154.73165662128855
2019-02-04 21:00:00,134.771,122.17854296861336
2019-02-04 22:00:00,118.539,117.49003369585174
2019-02-04 23:00:00,112.819,109.54301367688504
2019-02-05 00:00:00,109.003,103.79368248491464
2019-02-05 01:00:00,104.838,107.73510936552869
2019-02-05 02:00:00,104.541,111.97627464877914
2019-02-05 03:00:00,108.303,115.16071492097548
2019-02-05 04:00:00,103.99,116.2939967364597
2019-02-05 05:00:00,104.685,107.06318095864808
2019-02-05 06:00:00,123.474,100.98157324377759
2019-02-05 07:00:00,151.687,179.6273419053514
2019-02-05 08:00:00,185.435,204.4649562030794
2019-02-05 09:00:00,238.832,228.74093057911236
2019-02-05 10:00:00,379.451,271.65425860334904
2019-02-05 11:00:00,335.841,368.0290259981821
2019-02-05 12:00:00,339.626,351.61694973330975
2019-02-05 13:00:00,341.425,349.243072290794
2019-02-05 14:00:00,372.435,344.99582991138584
2019-02-05 15:00:00,385.38,330.0781643821547
2019-02-05 16:00:00,410.125,335.62690355038194
2019-02-05 17:00:00,357.057,350.1547875741805
2019-02-05 18:00:00,329.771,291.73390725992067
2019-02-05 19:00:00,208.468,257.7435722016038
2019-02-05 20:00:00,161.326,157.36423972962763
2019-02-05 21:00:00,138.011,126.33025053620094
2019-02-05 22:00:00,109.796,118.34366801635656
2019-02-05 23:00:00,104.613,103.79433691436557
2019-02-06 20:00:00,114.969,97.88056775978562
2019-02-06 21:00:00,111.953,104.83507165046187
2019-02-06 22:00:00,112.096,104.3376281002292
2019-02-06 23:00:00,109.683,105.60920028882116
2019-02-07 00:00:00,114.132,106.07307586207016
2019-02-07 01:00:00,109.446,113.58473405280242
2019-02-07 02:00:00,109.216,112.24836070420426
2019-02-07 03:00:00,107.518,115.48563392817809
2019-02-07 04:00:00,110.086,111.12587713187457
2019-02-07 05:00:00,107.667,110.47331573858447
2019-02-07 06:00:00,119.138,104.15749226662815
2019-02-07 07:00:00,292.154,165.3993981694542
2019-02-07 08:00:00,352.053,286.94775753093217
2019-02-07 09:00:00,378.032,327.74136941122816
2019-02-07 10:00:00,429.905,350.3921615056563
2019-02-07 11:00:00,403.926,386.37265673469676
2019-02-07 12:00:00,425.607,382.1622548529814
2019-02-07 13:00:00,400.629,402.423516347494
2019-02-07 14:00:00,403.98,392.47388515090597
2019-02-07 15:00:00,376.408,351.7495514709837
2019-02-07 16:00:00,394.45,318.63339733272625
2019-02-07 17:00:00,382.739,327.2309788488196
2019-02-07 18:00:00,355.398,307.6329362648881
2019-02-07 19:00:00,191.782,274.1644084963904
2019-02-07 20:00:00,146.062,145.04441032179022
2019-02-07 21:00:00,111.588,122.24900947199423
2019-02-07 22:00:00,109.001,104.00878819871221
2019-02-07 23:00:00,107.629,103.75625242398516
2019-02-08 00:00:00,106.643,101.97355321188458
2019-02-08 01:00:00,106.502,104.16942907103886
2019-02-08 02:00:00,102.174,107.26696432592888
2019-02-08 03:00:00,99.678,106.13629182643717
2019-02-08 04:00:00,105.29,99.3775812412145
2019-02-08 05:00:00,105.812,102.0894085184103
2019-02-08 06:00:00,106.831,101.30275497704417
2019-02-08 07:00:00,355.431,139.14661116782386
2019-02-08 08:00:00,259.547,314.87497352044426
2019-02-08 09:00:00,276.84,274.6336222415375
2019-02-08 10:00:00,307.748,291.6273548479645
2019-02-08 11:00:00,316.591,316.5464981442296
2019-02-08 12:00:00,333.987,325.9058921886131
2019-02-08 13:00:00,345.502,334.8512290510388
2019-02-08 14:00:00,371.251,338.02040428048673
2019-02-08 15:00:00,350.44,318.2610557960658
2019-02-08 16:00:00,343.969,291.83731875042764
2019-02-08 17:00:00,309.592,276.8878031925003
2019-02-08 18:00:00,274.248,236.24728056685686
2019-02-08 19:00:00,134.83,205.94715641984794
2019-02-08 20:00:00,104.811,114.61590605902927
2019-02-08 21:00:00,88.286,98.88079984176198
2019-02-08 22:00:00,88.887,90.24514211951873
2019-02-08 23:00:00,88.228,90.93347662156278
2019-02-09 00:00:00,95.718,81.2094811787769
2019-02-09 01:00:00,96.635,91.59534903141049
2019-02-09 02:00:00,94.411,95.90889382451118
2019-02-09 03:00:00,95.339,95.07062862349224
2019-02-09 04:00:00,96.006,92.13390096116909
2019-02-09 05:00:00,94.875,90.9287543330691
2019-02-09 06:00:00,103.611,96.47469730639895
2019-02-09 07:00:00,388.777,122.81537132569164
2019-02-09 08:00:00,330.878,327.0586629590636
2019-02-09 09:00:00,364.24,306.78278975829716
2019-02-09 10:00:00,396.478,333.38661252393916
2019-02-09 11:00:00,482.023,360.0213980564871
2019-02-09 12:00:00,487.244,413.278160697636
2019-02-09 13:00:00,483.104,424.9177000036571
2019-02-09 14:00:00,488.16,431.4267230797458
2019-02-09 15:00:00,504.957,414.5257389821496
2019-02-09 16:00:00,486.699,427.45264622625865
2019-02-09 17:00:00,485.71,405.2303828349293
2019-02-09 18:00:00,451.337,396.6753505639404
2019-02-09 19:00:00,186.419,357.51537674170515
2019-02-09 20:00:00,131.441,142.72173287070453
2019-02-09 21:00:00,106.482,113.83845972713911
2019-02-09 22:00:00,110.35,100.96086219516837
2019-02-09 23:00:00,107.096,104.33141935250754
2019-02-10 00:00:00,109.035,97.45283826057043
2019-02-10 01:00:00,105.72,102.68915641755368
2019-02-10 02:00:00,110.304,102.68367614341973
2019-02-10 03:00:00,104.366,110.37943495321163
2019-02-10 04:00:00,107.77,100.27325109962979
2019-02-10 05:00:00,114.713,100.506991506482
2019-02-10 06:00:00,122.74,109.18180098988626
2019-02-10 07:00:00,401.273,141.8251027484768
2019-02-10 08:00:00,334.47,329.91687798968945
2019-02-10 09:00:00,381.877,304.7002196703309
2019-02-10 10:00:00,426.175,338.67366913857063
2019-02-10 11:00:00,432.891,370.6260548534111
2019-02-10 12:00:00,451.103,383.0818272084163
2019-02-10 13:00:00,463.473,401.22728129573
2019-02-10 14:00:00,476.269,416.75878269799904
2019-02-10 15:00:00,493.239,400.181909648951
2019-02-10 16:00:00,480.995,413.4926162349211
2019-02-10 17:00:00,457.892,398.0038183401808
2019-02-10 18:00:00,413.575,369.3168313767781
2019-02-10 19:00:00,231.165,320.8651812731664
2019-02-10 20:00:00,142.619,176.69437115458214
2019-02-10 21:00:00,119.612,119.95846833248689
2019-02-10 22:00:00,114.747,108.13481817792197
2019-02-10 23:00:00,115.989,106.53840405362916
2019-02-11 00:00:00,105.452,100.1941702677245
2019-02-11 01:00:00,101.065,100.35098540996731
2019-02-11 02:00:00,102.668,103.41712542319726
2019-02-11 03:00:00,106.521,109.25478579503609
2019-02-11 04:00:00,104.633,111.81209071605473
2019-02-11 05:00:00,106.242,111.50345763132096
2019-02-11 06:00:00,115.174,108.4435985431424
2019-02-11 07:00:00,116.721,180.71651937692508
2019-02-11 08:00:00,121.849,176.29259940560354
2019-02-11 09:00:00,136.111,175.73384492428252
2019-02-11 10:00:00,148.734,182.82179528348368
2019-02-11 11:00:00,138.011,188.38204838048898
2019-02-11 12:00:00,140.589,172.08001748937133
2019-02-11 13:00:00,127.986,167.96959371729804
2019-02-11 14:00:00,121.755,149.75652957450387
2019-02-11 15:00:00,122.651,122.00349379373974
2019-02-11 16:00:00,118.089,120.46512957214247
2019-02-11 17:00:00,125.692,114.67505353427696
2019-02-11 18:00:00,121.296,118.33950571063224
2019-02-11 19:00:00,118.314,116.34074282442155
2019-02-11 20:00:00,109.509,105.86626768106038
2019-02-11 21:00:00,107.107,102.1075096742982
2019-02-11 22:00:00,109.394,101.72607054668971
2019-02-11 23:00:00,107.839,103.56910689435522
2019-02-12 00:00:00,97.678,100.35456926534938
2019-02-12 01:00:00,99.072,100.16102429596195
2019-02-12 02:00:00,101.456,105.12024965552611
2019-02-12 03:00:00,98.884,112.03242927740718
2019-02-12 04:00:00,99.08,106.81740087694108
2019-02-12 05:00:00,103.551,102.90035036053891
2019-02-12 06:00:00,136.917,100.5469792976594
2019-02-12 07:00:00,173.805,198.9985383022483
2019-02-12 08:00:00,214.321,226.7456650919225
2019-02-12 09:00:00,359.979,257.7288006384306
2019-02-12 10:00:00,313.389,348.5450808800907
2019-02-12 11:00:00,320.299,334.07596415997136
2019-02-12 12:00:00,336.335,336.7614102445132
2019-02-12 13:00:00,321.505,346.69339701454123
2019-02-12 14:00:00,333.342,327.95811518410665
2019-02-12 15:00:00,324.855,296.2138449508562
2019-02-12 16:00:00,297.614,281.1237083381419
2019-02-12 17:00:00,262.575,247.97719045823922
2019-02-12 18:00:00,232.837,206.6239077346555
2019-02-12 19:00:00,169.674,178.43911875389836
2019-02-12 20:00:00,138.979,127.21661859761912
2019-02-12 21:00:00,117.318,116.34745114575954
2019-02-12 22:00:00,115.42,107.85583501494384
2019-02-12 23:00:00,111.631,107.46465795955531
2019-02-13 00:00:00,111.006,101.99507703586188
2019-02-13 01:00:00,108.215,107.2403512541037
2019-02-13 02:00:00,108.265,111.39408249370726
2019-02-13 03:00:00,110.914,117.16859603032107
2019-02-13 04:00:00,107.119,118.25662117528535
2019-02-13 05:00:00,108.069,109.70060282930831
2019-02-13 06:00:00,113.858,106.39370135305697
2019-02-13 07:00:00,160.452,163.50865550684196
2019-02-13 08:00:00,205.505,211.63800302797992
2019-02-13 09:00:00,244.011,246.99671754982288
2019-02-13 10:00:00,249.121,275.7244568089962
2019-02-13 11:00:00,336.624,275.5479576810112
2019-02-13 12:00:00,292.503,351.4247216603885
2019-02-13 13:00:00,281.482,304.9092477220164
2019-02-13 14:00:00,289.317,287.95550201625014
2019-02-13 15:00:00,279.266,251.92796525174973
2019-02-13 16:00:00,251.704,235.7429414974277
2019-02-13 17:00:00,243.072,202.40718294679704
2019-02-13 18:00:00,212.029,185.22972378786795
2019-02-13 19:00:00,167.942,172.40292598620474
2019-02-13 20:00:00,144.149,126.99797132212886
2019-02-13 21:00:00,119.148,119.62525809611893
2019-02-13 22:00:00,113.693,108.81141003444579
2019-02-13 23:00:00,109.576,106.60039439496946
2019-02-14 00:00:00,109.239,104.01681602706411
2019-02-14 01:00:00,106.643,109.52423753538748
2019-02-14 02:00:00,107.682,109.91736584477069
2019-02-14 03:00:00,108.729,113.97285116287429
2019-02-14 04:00:00,107.579,111.8637106278666
2019-02-14 05:00:00,110.481,106.76157989192879
2019-02-14 06:00:00,109.392,106.51493044459275
2019-02-14 07:00:00,159.689,149.82119457510177
2019-02-14 08:00:00,207.828,207.6061821003163
2019-02-14 09:00:00,230.939,244.3116949255258
2019-02-14 10:00:00,260.494,262.0326442757724
2019-02-14 11:00:00,341.278,283.1869513870672
2019-02-14 12:00:00,274.221,349.31527415994424
2019-02-14 13:00:00,279.979,284.7402470906342
2019-02-14 14:00:00,296.148,284.05492784748355
2019-02-14 15:00:00,279.224,255.91421077845294
2019-02-14 16:00:00,251.616,233.09728328135068
2019-02-14 17:00:00,233.419,199.39570821159504
2019-02-14 18:00:00,208.081,180.59152728195465
2019-02-14 19:00:00,161.012,173.86120923995253
2019-02-14 20:00:00,132.216,127.45136660259132
2019-02-14 21:00:00,118.937,114.71033218766274
2019-02-14 22:00:00,107.943,108.39384615649568
2019-02-14 23:00:00,107.13,103.33988255496703
2019-02-15 00:00:00,111.512,101.99644041864819
2019-02-15 01:00:00,108.273,109.27069363934767
2019-02-15 02:00:00,110.707,109.29670203801489
2019-02-15 03:00:00,109.162,114.81256890360835
2019-02-15 04:00:00,106.858,110.06895131296032
2019-02-15 05:00:00,109.127,102.76884860582419
2019-02-15 06:00:00,114.291,104.6168204564197
2019-02-15 07:00:00,151.053,142.80417340790004
2019-02-15 08:00:00,199.05,187.09657892141735
2019-02-15 09:00:00,233.592,231.53196882210213
2019-02-15 10:00:00,247.457,259.20209042981367
2019-02-15 11:00:00,335.279,266.49125940411017
2019-02-15 12:00:00,272.171,338.1501169318876
2019-02-15 13:00:00,281.52,278.1690720800436
2019-02-15 14:00:00,280.834,280.25091242757736
2019-02-15 15:00:00,268.728,236.19333017118836
2019-02-15 16:00:00,254.852,217.78080128070917
2019-02-15 17:00:00,236.915,197.5923698477209
2019-02-15 18:00:00,209.645,184.71492714327027
2019-02-15 19:00:00,156.281,176.713104317884
2019-02-15 20:00:00,138.207,127.04821988943176
2019-02-15 21:00:00,114.245,118.03469718913844
2019-02-15 22:00:00,103.811,105.73609710943133
2019-02-15 23:00:00,103.42,100.45611818095824
2019-02-16 00:00:00,107.149,96.92240787750042
2019-02-16 01:00:00,102.327,103.4934310759348
2019-02-16 02:00:00,102.239,102.13600926709925
2019-02-16 03:00:00,106.333,105.42383769982746
2019-02-16 04:00:00,100.407,105.60300899262455
2019-02-16 05:00:00,100.698,94.39378007543571
2019-02-16 06:00:00,101.775,99.35997455240488
2019-02-16 07:00:00,120.125,122.95957136585882
2019-02-16 08:00:00,122.95,143.49425165401107
2019-02-16 09:00:00,125.519,139.5356228844625
2019-02-16 10:00:00,129.785,135.63312574519352
2019-02-16 11:00:00,126.186,137.06815262930326
2019-02-16 12:00:00,126.565,134.0339810878447
2019-02-16 13:00:00,126.132,135.34635863788756
2019-02-16 14:00:00,123.169,134.15819767183035
2019-02-16 15:00:00,130.617,113.86732995035896
2019-02-16 16:00:00,135.704,119.18100532390255
2019-02-16 17:00:00,133.561,121.68283628979941
2019-02-16 18:00:00,129.958,121.50170395650443
2019-02-16 19:00:00,127.83,120.63463575033799
2019-02-16 20:00:00,127.228,110.67237000785643
2019-02-16 21:00:00,105.562,111.52187400619519
2019-02-16 22:00:00,102.971,100.48108110731059
2019-02-16 23:00:00,106.571,100.20894845639356
2019-02-17 00:00:00,103.431,96.7455424100307
2019-02-17 01:00:00,101.434,96.95883281267963
2019-02-17 02:00:00,103.109,98.2389994274981
2019-02-17 03:00:00,100.694,100.60066641865193
2019-02-17 04:00:00,99.828,93.46370117380137
2019-02-17 05:00:00,99.272,97.62093251597284
2019-02-17 06:00:00,104.071,103.22232541188947
2019-02-17 07:00:00,101.15,115.83518332268655
2019-02-17 08:00:00,100.161,105.19108886956181
2019-02-17 09:00:00,108.008,99.5620876817157
2019-02-17 10:00:00,103.55,103.79515753615509
2019-02-17 11:00:00,104.294,103.11405917949676
2019-02-17 12:00:00,104.784,109.02856519478689
2019-02-17 13:00:00,109.561,113.2179081362704
2019-02-17 14:00:00,104.133,117.29728980272603
2019-02-17 15:00:00,108.349,101.23419203035358
2019-02-17 16:00:00,112.681,104.81711397739721
2019-02-17 17:00:00,112.29,108.38892613286885
2019-02-17 18:00:00,111.531,109.31678830153
2019-02-17 19:00:00,112.282,110.0858024306611
2019-02-17 20:00:00,104.777,101.773362374804
2019-02-17 21:00:00,104.987,98.72249979779576
2019-02-17 22:00:00,108.043,99.97092242830733
2019-02-17 23:00:00,104.52,102.88437254692353
2019-02-18 00:00:00,103.044,92.25463037402419
2019-02-18 01:00:00,101.269,97.65344936229313
2019-02-18 02:00:00,103.128,103.09306095704319
2019-02-18 03:00:00,101.008,108.82835685389284
2019-02-18 04:00:00,100.023,107.77145054855643
2019-02-18 05:00:00,101.189,107.90973744052535
2019-02-18 06:00:00,109.242,103.83609566752109
2019-02-18 07:00:00,151.516,174.00284685479613
2019-02-18 08:00:00,192.893,210.00516610734272
2019-02-18 09:00:00,235.555,241.44980874670162
2019-02-18 10:00:00,271.799,274.2176898193665
2019-02-18 11:00:00,378.553,301.2827121986426
2019-02-18 12:00:00,313.659,382.05940110245024
2019-02-18 13:00:00,321.31,325.3089547420898
2019-02-18 14:00:00,324.526,324.55606874178125
2019-02-18 15:00:00,320.356,283.36433657278474
2019-02-18 16:00:00,289.283,272.03383176071526
2019-02-18 17:00:00,274.662,235.126219986739
2019-02-18 18:00:00,235.98,214.12900300955582
2019-02-18 19:00:00,187.324,182.96421818730158
2019-02-18 20:00:00,143.221,140.56643765890325
2019-02-18 21:00:00,127.021,118.95959017766788
